"STATION","NAME","DATE","AWND","PGTM","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5"
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-11-26",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-11-27",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-11-28",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-11-29",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-11-30",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-01",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-08",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-09",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-10",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-11",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-12",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-13",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-14",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-15",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-16",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-17",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-18",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-19",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-20",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-21",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-22",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-23",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-24",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-25",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-26",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-27",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-28",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-29",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-30",,,,,,,,,,
"US1CTNH0084","BETHANY 1.3 SW, CT US","2023-12-31",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-01",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-02",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-03",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-04",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-05",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-06",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-07",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-08",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-09",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-12",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-13",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-14",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-15",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-16",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-17",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-18",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-19",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-20",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-21",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-22",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-23",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-24",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-25",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-26",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-27",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-28",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-29",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-30",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-01-31",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-01",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-02",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-03",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-04",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-05",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-06",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-07",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-08",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-09",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-10",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-11",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-12",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-13",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-14",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-15",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-16",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-17",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-18",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-19",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-20",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-21",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-22",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-23",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-24",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-25",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-26",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-27",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-02-28",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-01",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-02",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-03",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-04",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-05",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-06",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-07",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-08",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-09",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-10",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-11",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-12",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-13",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-14",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-15",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-16",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-17",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-18",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-19",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-20",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-21",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-22",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-23",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-24",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-25",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-26",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-27",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-28",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-03-31",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-04-01",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-04-02",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-04-05",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-04-06",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-04-15",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-04-16",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-04-17",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-04-22",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-04-23",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-04-24",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-04-27",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-04-28",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-04-29",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-04-30",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-05-01",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-05-02",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-05-03",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-05-04",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-05-07",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-05-08",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-05-20",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-05-21",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-05-24",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-05-25",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-06-02",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-06-03",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-06-06",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-06-07",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-06-08",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-06-09",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-06-10",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-06-11",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-06-12",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-06-13",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-06-14",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-06-15",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-06-16",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-06-17",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-06-18",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-06-19",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-06-20",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-06-23",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-06-24",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-06-25",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-06-26",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-06-27",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-07-01",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-07-02",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-07-03",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-07-04",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-07-05",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-07-09",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-07-10",,,,,,,,,,
"US1CTNH0021","EAST HAVEN 3.5 SSW, CT US","2023-07-11",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-01",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-02",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-03",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-04",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-05",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-06",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-07",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-08",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-09",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-10",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-11",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-12",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-13",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-14",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-15",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-16",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-17",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-18",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-19",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-20",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-21",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-22",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-23",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-24",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-25",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-26",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-27",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-28",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-29",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-30",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-01-31",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-01",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-02",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-03",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-04",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-05",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-06",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-07",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-08",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-09",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-10",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-11",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-12",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-13",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-14",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-15",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-16",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-17",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-18",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-19",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-20",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-21",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-22",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-23",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-24",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-25",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-26",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-27",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-02-28",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-01",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-02",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-03",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-04",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-05",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-06",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-07",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-08",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-09",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-10",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-11",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-12",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-13",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-14",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-15",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-16",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-17",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-18",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-19",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-20",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-21",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-22",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-23",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-24",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-25",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-26",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-27",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-28",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-29",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-30",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-03-31",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-01",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-02",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-03",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-04",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-05",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-06",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-07",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-08",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-09",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-10",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-11",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-12",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-13",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-14",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-15",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-16",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-17",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-18",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-19",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-20",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-21",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-22",,,,,,,,,,
"US1CTNH0043","WALLINGFORD CENTER 3.3 NNW, CT US","2023-04-23",,,,,,,,,,
